Brd.bull_Jatsha,No_death_B.Swiss_pure,Calf_male_Jatsha,other livestock:Cat,Dry_ Mithun,Prod type:Cheese,assignment__id,livestock type:Jersey Pure,l_female_Equine,Milching_Jatsha,im_female_Pig,Milching_Doethra,l_female_Poultry,Calf_female_Zo,qty_prod_Chicken,No_death_Mithun,Milching_Jaba,Calf_female_Yanku,No.death_Cat,fish type:Cattla,Dry_Doethra,Heifer_ Karan_fries,prod yesNo,Calf_male_Jaba,Calf_y/n_Doeb,Calf_male_Yak,Prod type:Chugo,Calf_y/n_Mithun,beehives yesNo,Dry_Buffalo,Heifer_Jaba,Male progeny,meat yesNo,Calf_female_Nublang,Area,Heifer_Doeb,Did you or your household avail the AI services for your cattles?,livestock type:Yanku-Yankum,Dry_Yak,Milching_ Mithun,Brd.bull_ Karan_fries,livestock type:Jatsha-Jatsham.1,livestock type:Nublang-Thrabum,Bullock_Buffalo,Dry_Jatsha,Bullock_Brown_swiss_cross,Milching_Nublang,Calf_male_Zo,Bullock_Doethra,Bullock_Nublang,im_female_Sheep,Calf_y/n_Jatsha,Milching_Jersey_pure,No.death_Equine,livestock type:Brown Swiss Cross,Brd.bull_Jersey_cross,qty_processed_milk,qty_sold_milk,Brd.bull_Doethra,livestock type:Jaba.1,No_death_Buffalo,No.death_Sheep,Milching_Jersey_cross,fish type:Mrigal,No.death_Pig,Bullock_Jatsha,Heifer_Brown_swiss_cross,Calf_female_Jersey_cross,Calf_y/n_Brown_swiss_cross,Calf_male_Jersey_cross,qty_sold_butter,Calf_female_Doeb,Bullock_Jaba,qty_prod_Fish,Calf_female_Jersey_pure,Milching_ Karan_fries,No_death_Zo,Calf_female_ Karan_fries,im_male_Sheep,qty_prod_Yakmeat,fish type:Grass Carp,No_death_B.Swiss_cross,livestock type:Buffalo,qty_prod_milk,qty_consumed_milk,year,Dzongkhag
45.92,65.0,51.99,98.34,69.24,21.4,43.21,73.13,14.02,332.88,27.91,42.39,,,226.1,30.45,,33.55,49.41,8.1,10.03,44.87,Yes,84.39,No,64.12,,Yes,Yes,20.09,39.52,55.14,Yes,,55.79,27.06,,,58.99,93.22,,83.11,46.01,38.72,34.96,,,52.38,22.2,,32.17,,181.51,7.09,96.96,86.82,40.97,98.89,99.48,39.17,,50.2,226.78,31.62,,11.05,49.86,24.42,,,,,37.62,158.25,25.7,382.79,48.85,,36.38,226.84,,35.2,48.18,,48.76,9.63,Sarpang
45.92,,51.99,98.34,69.24,21.4,43.21,,14.02,332.88,27.91,42.39,52.49,77.7,,,458.43,33.55,,8.1,10.03,44.87,No,84.39,Yes,64.12,37.08,No,Yes,20.09,39.52,55.14,Yes,,55.79,,,,58.99,93.22,3.08,83.11,46.01,38.72,,,,,22.2,69.64,,Yes,181.51,,,86.82,40.97,98.89,99.48,39.17,,50.2,,31.62,6.44,,,,No,54.18,,54.43,37.62,158.25,25.7,382.79,48.85,51.74,36.38,226.84,68.52,35.2,48.18,152.6,48.76,,Bumthang
,65.0,,98.34,69.24,,43.21,73.13,14.02,,27.91,42.39,52.49,,226.1,,458.43,33.55,49.41,8.1,10.03,44.87,Yes,84.39,Yes,64.12,37.08,No,Yes,,39.52,55.14,Yes,93.15,55.79,,,50.23,,93.22,,83.11,,,34.96,,,52.38,22.2,69.64,32.17,Yes,181.51,7.09,96.96,86.82,40.97,98.89,99.48,,,,226.78,,6.44,11.05,49.86,24.42,No,54.18,91.14,54.43,37.62,158.25,,382.79,48.85,51.74,36.38,226.84,68.52,35.2,,152.6,48.76,,Trashiyangtse
45.92,,,,69.24,21.4,43.21,,,332.88,27.91,42.39,52.49,77.7,226.1,30.45,458.43,33.55,49.41,8.1,10.03,44.87,,,,,37.08,Yes,No,20.09,39.52,,Yes,93.15,55.79,27.06,40.14,50.23,58.99,93.22,,83.11,46.01,38.72,34.96,95.42,76.32,,22.2,69.64,32.17,No,181.51,7.09,96.96,,40.97,98.89,99.48,39.17,,50.2,226.78,,6.44,11.05,,24.42,Yes,54.18,,,37.62,158.25,25.7,382.79,48.85,51.74,,226.84,68.52,35.2,48.18,152.6,,,Bumthang
45.92,65.0,,98.34,69.24,21.4,,,,,,42.39,52.49,77.7,226.1,30.45,458.43,33.55,49.41,8.1,10.03,44.87,Yes,,Yes,64.12,37.08,,No,,39.52,,No,,,27.06,40.14,50.23,58.99,93.22,3.08,,,,34.96,,,52.38,22.2,69.64,,,181.51,,,86.82,,,,,12.27,50.2,226.78,31.62,,11.05,49.86,24.42,No,54.18,,,37.62,158.25,25.7,382.79,48.85,51.74,36.38,226.84,,35.2,48.18,152.6,48.76,,Chhukha
45.92,65.0,,98.34,69.24,21.4,43.21,73.13,14.02,,27.91,42.39,52.49,77.7,,30.45,,33.55,49.41,8.1,10.03,44.87,,,No,64.12,37.08,No,No,20.09,39.52,55.14,Yes,93.15,55.79,,40.14,50.23,,93.22,3.08,,,38.72,,,,,22.2,69.64,32.17,No,181.51,7.09,96.96,,,98.89,99.48,39.17,12.27,50.2,,31.62,6.44,,,,No,54.18,91.14,54.43,37.62,158.25,25.7,382.79,48.85,,36.38,226.84,68.52,35.2,48.18,152.6,48.76,,Tsirang
45.92,65.0,,98.34,69.24,21.4,43.21,73.13,14.02,332.88,27.91,42.39,52.49,,226.1,30.45,458.43,33.55,49.41,,10.03,,Yes,,Yes,64.12,37.08,No,No,20.09,39.52,55.14,No,,55.79,,40.14,,,,,,46.01,38.72,34.96,95.42,76.32,52.38,22.2,69.64,,No,181.51,,96.96,86.82,40.97,,99.48,,12.27,50.2,226.78,31.62,6.44,11.05,,24.42,No,54.18,91.14,54.43,,158.25,,382.79,48.85,51.74,36.38,226.84,68.52,35.2,48.18,152.6,,,Paro
45.92,,51.99,98.34,69.24,21.4,,73.13,14.02,332.88,,42.39,52.49,77.7,226.1,30.45,458.43,33.55,49.41,8.1,10.03,,Yes,84.39,No,64.12,37.08,No,Yes,20.09,39.52,,Yes,93.15,55.79,27.06,,50.23,,,3.08,83.11,46.01,38.72,34.96,,76.32,52.38,,69.64,,No,,7.09,96.96,86.82,40.97,98.89,,39.17,12.27,,226.78,31.62,6.44,11.05,49.86,24.42,,,91.14,,37.62,,25.7,382.79,48.85,51.74,,226.84,,,48.18,152.6,48.76,9.63,Paro
45.92,65.0,51.99,98.34,69.24,21.4,43.21,73.13,,332.88,27.91,42.39,52.49,77.7,,30.45,,,49.41,,,44.87,Yes,84.39,Yes,64.12,37.08,,No,20.09,,55.14,Yes,93.15,55.79,27.06,,,58.99,93.22,,83.11,46.01,38.72,34.96,,76.32,52.38,22.2,,32.17,No,181.51,7.09,96.96,86.82,40.97,,99.48,,12.27,,226.78,31.62,6.44,11.05,,,No,54.18,91.14,54.43,,,25.7,382.79,48.85,51.74,36.38,,68.52,35.2,,152.6,48.76,9.63,Bumthang
,,51.99,98.34,69.24,,,,14.02,332.88,27.91,42.39,52.49,77.7,226.1,30.45,458.43,33.55,,8.1,10.03,,Yes,84.39,No,64.12,37.08,No,,20.09,39.52,55.14,No,,,27.06,,50.23,58.99,93.22,3.08,83.11,46.01,38.72,34.96,95.42,76.32,,22.2,69.64,,Yes,,7.09,96.96,86.82,40.97,,,,12.27,,226.78,31.62,6.44,11.05,49.86,,,54.18,91.14,,,158.25,25.7,382.79,48.85,51.74,36.38,,68.52,35.2,,152.6,48.76,9.63,Zhemgang
45.92,,51.99,98.34,,,43.21,,,332.88,27.91,42.39,52.49,77.7,226.1,30.45,458.43,,49.41,8.1,10.03,,No,,Yes,64.12,37.08,No,Yes,20.09,,,No,93.15,55.79,27.06,40.14,50.23,58.99,,,83.11,,38.72,34.96,95.42,76.32,52.38,22.2,69.64,32.17,,181.51,7.09,96.96,86.82,,,99.48,39.17,12.27,50.2,226.78,31.62,6.44,11.05,49.86,,No,54.18,,54.43,37.62,158.25,25.7,382.79,48.85,51.74,36.38,226.84,68.52,35.2,48.18,152.6,,9.63,Dagana
45.92,65.0,51.99,98.34,69.24,,43.21,73.13,14.02,332.88,27.91,42.39,52.49,77.7,226.1,30.45,458.43,33.55,,,10.03,44.87,Yes,84.39,Yes,64.12,37.08,Yes,Yes,20.09,39.52,,No,,55.79,27.06,40.14,50.23,58.99,93.22,,83.11,46.01,38.72,,95.42,76.32,52.38,,69.64,32.17,No,,7.09,96.96,86.82,,98.89,99.48,,12.27,50.2,226.78,31.62,6.44,11.05,,24.42,No,,,,37.62,158.25,25.7,382.79,48.85,51.74,36.38,,,35.2,48.18,152.6,48.76,,Trongsa
45.92,65.0,51.99,98.34,69.24,21.4,43.21,73.13,,332.88,27.91,42.39,52.49,77.7,226.1,30.45,458.43,33.55,,8.1,10.03,44.87,No,,No,,,Yes,No,20.09,39.52,55.14,Yes,93.15,55.79,27.06,40.14,50.23,58.99,93.22,3.08,83.11,,38.72,34.96,95.42,,52.38,22.2,,,Yes,181.51,7.09,96.96,86.82,40.97,98.89,99.48,39.17,12.27,50.2,226.78,31.62,6.44,11.05,,,No,54.18,91.14,54.43,37.62,,25.7,382.79,48.85,,36.38,,68.52,,48.18,152.6,48.76,9.63,Trashiyangtse
,,51.99,,,21.4,,73.13,14.02,332.88,,,,,,30.45,,33.55,,8.1,,44.87,Yes,84.39,No,,,No,No,,39.52,55.14,No,,55.79,27.06,40.14,50.23,58.99,93.22,3.08,,46.01,38.72,34.96,95.42,76.32,52.38,22.2,69.64,32.17,Yes,181.51,7.09,,86.82,40.97,98.89,99.48,,,50.2,226.78,31.62,6.44,11.05,49.86,24.42,Yes,54.18,91.14,54.43,37.62,,,382.79,48.85,51.74,36.38,226.84,68.52,35.2,48.18,,,,Trashigang
45.92,65.0,51.99,,69.24,21.4,,73.13,,332.88,27.91,42.39,52.49,,226.1,,458.43,33.55,,8.1,10.03,44.87,No,84.39,Yes,64.12,,Yes,Yes,20.09,39.52,55.14,No,93.15,,27.06,40.14,50.23,58.99,93.22,,83.11,46.01,,,95.42,76.32,,22.2,69.64,32.17,,,7.09,,86.82,40.97,98.89,,39.17,12.27,50.2,226.78,,6.44,11.05,49.86,24.42,Yes,54.18,91.14,54.43,37.62,158.25,25.7,382.79,48.85,51.74,,,68.52,35.2,,152.6,,,Mongar
45.92,65.0,51.99,98.34,69.24,,,,,332.88,27.91,42.39,,,226.1,30.45,458.43,33.55,49.41,8.1,10.03,,No,,No,64.12,,Yes,No,20.09,39.52,55.14,Yes,93.15,55.79,27.06,40.14,50.23,58.99,,3.08,83.11,46.01,38.72,34.96,95.42,,52.38,,,32.17,,181.51,7.09,96.96,,40.97,,99.48,,12.27,50.2,,31.62,6.44,11.05,49.86,24.42,,54.18,,54.43,37.62,158.25,25.7,,48.85,51.74,36.38,226.84,68.52,,,,48.76,9.63,Paro
,,51.99,98.34,69.24,21.4,43.21,73.13,14.02,332.88,27.91,,,77.7,226.1,,458.43,33.55,,8.1,10.03,44.87,No,84.39,No,,37.08,Yes,No,,,55.14,Yes,93.15,55.79,27.06,40.14,50.23,,93.22,3.08,83.11,46.01,38.72,34.96,95.42,76.32,52.38,22.2,69.64,32.17,No,181.51,7.09,96.96,86.82,40.97,98.89,99.48,39.17,12.27,50.2,226.78,31.62,6.44,11.05,,24.42,No,54.18,,54.43,,,25.7,382.79,48.85,51.74,36.38,226.84,68.52,35.2,48.18,152.6,48.76,9.63,Haa
45.92,65.0,,98.34,,,,73.13,,332.88,27.91,42.39,,77.7,226.1,30.45,458.43,,49.41,8.1,10.03,44.87,No,84.39,Yes,64.12,37.08,No,No,20.09,39.52,,No,93.15,55.79,27.06,40.14,,58.99,93.22,,83.11,46.01,38.72,34.96,95.42,76.32,52.38,22.2,,,,181.51,7.09,96.96,86.82,40.97,98.89,99.48,39.17,12.27,50.2,226.78,31.62,6.44,11.05,49.86,24.42,No,54.18,91.14,54.43,37.62,158.25,25.7,382.79,,51.74,36.38,226.84,68.52,35.2,,,48.76,,Lhuntse
45.92,65.0,,,,21.4,,73.13,,332.88,27.91,42.39,52.49,77.7,226.1,30.45,,,,8.1,10.03,,Yes,84.39,Yes,64.12,,No,Yes,20.09,39.52,,No,93.15,55.79,27.06,40.14,50.23,58.99,93.22,,83.11,46.01,38.72,,95.42,,52.38,,,32.17,Yes,181.51,7.09,,86.82,40.97,,99.48,,12.27,,226.78,,,11.05,49.86,24.42,No,54.18,91.14,54.43,37.62,,25.7,,48.85,,,226.84,68.52,,48.18,152.6,,9.63,Tsirang
45.92,,51.99,98.34,,21.4,43.21,73.13,14.02,332.88,27.91,,52.49,77.7,226.1,30.45,458.43,,,8.1,,44.87,Yes,84.39,No,64.12,,Yes,Yes,20.09,39.52,55.14,No,93.15,,27.06,40.14,,58.99,93.22,,83.11,,38.72,34.96,95.42,76.32,52.38,22.2,69.64,,Yes,181.51,7.09,96.96,86.82,40.97,98.89,99.48,,,50.2,226.78,31.62,6.44,11.05,49.86,24.42,No,54.18,91.14,54.43,,158.25,,382.79,48.85,,,,,35.2,48.18,152.6,48.76,9.63,Trashigang
45.92,65.0,51.99,98.34,,21.4,43.21,73.13,14.02,332.88,27.91,42.39,52.49,,226.1,30.45,458.43,,49.41,,,,Yes,84.39,No,,,Yes,Yes,20.09,,55.14,No,93.15,55.79,27.06,40.14,50.23,58.99,,3.08,,46.01,,34.96,95.42,76.32,,22.2,69.64,32.17,Yes,181.51,,96.96,,,98.89,99.48,,12.27,50.2,226.78,31.62,,11.05,49.86,,,54.18,91.14,54.43,,158.25,25.7,382.79,48.85,51.74,,226.84,,35.2,,,,,Wangdue Phodrang
45.92,,51.99,,69.24,21.4,43.21,,,332.88,,42.39,52.49,77.7,226.1,30.45,458.43,33.55,49.41,8.1,10.03,,Yes,,No,64.12,,Yes,Yes,20.09,39.52,,No,,,27.06,40.14,,58.99,93.22,3.08,,46.01,,34.96,95.42,76.32,,22.2,69.64,32.17,No,181.51,7.09,96.96,,40.97,,,39.17,12.27,50.2,226.78,,6.44,,,24.42,No,54.18,,,37.62,158.25,25.7,382.79,48.85,51.74,36.38,226.84,,35.2,,152.6,48.76,9.63,Trashigang
45.92,65.0,51.99,,69.24,,,73.13,,332.88,27.91,42.39,,,,30.45,458.43,33.55,,8.1,10.03,44.87,No,84.39,No,,,,Yes,20.09,,55.14,Yes,93.15,,27.06,40.14,,58.99,93.22,3.08,,,,34.96,95.42,76.32,,22.2,69.64,32.17,Yes,181.51,,96.96,86.82,40.97,,,39.17,12.27,50.2,226.78,,6.44,11.05,,24.42,Yes,54.18,91.14,54.43,37.62,158.25,25.7,382.79,48.85,,36.38,,68.52,35.2,48.18,152.6,48.76,,Punakha
45.92,,,,69.24,,43.21,,,332.88,27.91,42.39,52.49,77.7,226.1,30.45,458.43,,49.41,,,,Yes,84.39,,64.12,,No,No,20.09,39.52,,No,93.15,,27.06,40.14,50.23,,93.22,,83.11,,,34.96,,76.32,52.38,22.2,,32.17,No,181.51,7.09,,86.82,40.97,98.89,99.48,,12.27,50.2,226.78,31.62,6.44,11.05,49.86,24.42,No,54.18,91.14,54.43,37.62,158.25,,382.79,48.85,51.74,36.38,226.84,68.52,35.2,48.18,152.6,48.76,9.63,Bumthang
45.92,65.0,51.99,98.34,69.24,21.4,43.21,,,332.88,27.91,42.39,,77.7,,,458.43,,49.41,8.1,,44.87,Yes,,Yes,64.12,,Yes,No,,,,Yes,93.15,55.79,27.06,40.14,50.23,58.99,93.22,,83.11,,,34.96,95.42,76.32,52.38,,,,No,,7.09,96.96,,40.97,,99.48,,12.27,,226.78,31.62,6.44,11.05,49.86,,,54.18,91.14,54.43,37.62,158.25,,382.79,48.85,,36.38,226.84,68.52,,,,48.76,,Samtse
45.92,,51.99,98.34,,,43.21,73.13,14.02,332.88,27.91,42.39,52.49,,226.1,30.45,458.43,33.55,,,,,No,84.39,No,,37.08,No,No,,,,,93.15,55.79,,40.14,,58.99,93.22,,83.11,46.01,38.72,34.96,95.42,76.32,,22.2,69.64,32.17,Yes,181.51,,,,40.97,,99.48,,12.27,,,31.62,6.44,11.05,,24.42,No,54.18,91.14,,,158.25,25.7,382.79,48.85,51.74,,226.84,68.52,35.2,48.18,152.6,48.76,,Punakha
,65.0,51.99,,,,43.21,73.13,14.02,332.88,27.91,42.39,,77.7,226.1,30.45,458.43,,,8.1,10.03,44.87,Yes,84.39,,64.12,,Yes,,20.09,39.52,55.14,Yes,93.15,55.79,27.06,40.14,50.23,58.99,,,83.11,,,34.96,95.42,,52.38,,69.64,32.17,,181.51,7.09,,86.82,,98.89,99.48,,,50.2,226.78,,6.44,11.05,49.86,24.42,Yes,54.18,91.14,54.43,37.62,158.25,,382.79,48.85,51.74,36.38,226.84,68.52,35.2,48.18,152.6,,9.63,Trashiyangtse
45.92,,51.99,,69.24,21.4,43.21,,14.02,332.88,27.91,42.39,52.49,,226.1,30.45,458.43,33.55,,8.1,10.03,,,,,64.12,37.08,No,Yes,20.09,39.52,,Yes,93.15,,27.06,,,58.99,93.22,3.08,83.11,46.01,38.72,34.96,,76.32,52.38,22.2,69.64,32.17,No,181.51,7.09,96.96,86.82,40.97,,99.48,,12.27,50.2,,31.62,6.44,11.05,49.86,24.42,Yes,54.18,91.14,54.43,37.62,158.25,25.7,,,51.74,,226.84,68.52,,48.18,152.6,48.76,9.63,Dagana
,65.0,51.99,98.34,69.24,21.4,43.21,,14.02,332.88,27.91,42.39,52.49,77.7,226.1,30.45,458.43,33.55,,,10.03,44.87,No,84.39,,64.12,,No,Yes,,39.52,55.14,Yes,93.15,55.79,,,50.23,,93.22,3.08,,46.01,38.72,34.96,95.42,76.32,52.38,22.2,69.64,32.17,No,,7.09,96.96,86.82,40.97,98.89,99.48,39.17,12.27,,226.78,31.62,,11.05,,,No,,,54.43,,158.25,25.7,382.79,,51.74,36.38,,,,48.18,,48.76,9.63,Tsirang
45.92,,,98.34,,21.4,43.21,73.13,14.02,332.88,27.91,42.39,52.49,77.7,226.1,,,33.55,49.41,8.1,,,Yes,,No,64.12,37.08,No,Yes,20.09,39.52,55.14,No,93.15,,27.06,40.14,50.23,,93.22,3.08,83.11,46.01,38.72,34.96,95.42,76.32,,22.2,69.64,,,,7.09,96.96,86.82,40.97,,99.48,39.17,12.27,,226.78,31.62,6.44,11.05,49.86,,No,54.18,91.14,54.43,37.62,158.25,25.7,382.79,,51.74,36.38,226.84,68.52,35.2,,152.6,48.76,9.63,Pemagatshel
45.92,65.0,51.99,98.34,69.24,21.4,43.21,73.13,14.02,332.88,,42.39,,,226.1,30.45,458.43,,49.41,,10.03,44.87,No,,No,64.12,,Yes,No,20.09,39.52,55.14,Yes,93.15,55.79,27.06,40.14,50.23,58.99,93.22,3.08,83.11,46.01,38.72,34.96,95.42,76.32,52.38,22.2,69.64,,No,181.51,,96.96,86.82,40.97,98.89,99.48,,12.27,50.2,226.78,31.62,6.44,11.05,49.86,24.42,Yes,54.18,,54.43,,158.25,25.7,382.79,,51.74,,226.84,68.52,,48.18,152.6,,9.63,Tsirang
,65.0,51.99,98.34,,21.4,43.21,,14.02,,,42.39,52.49,77.7,226.1,30.45,458.43,,,8.1,,44.87,No,84.39,Yes,64.12,37.08,,Yes,20.09,,55.14,No,,,,40.14,,58.99,93.22,3.08,83.11,46.01,38.72,34.96,95.42,76.32,52.38,22.2,,32.17,,,,96.96,86.82,40.97,,,39.17,,50.2,226.78,,6.44,,49.86,24.42,Yes,,91.14,54.43,37.62,158.25,,,,,36.38,226.84,68.52,35.2,48.18,152.6,,,Mongar
,,,98.34,69.24,21.4,,,14.02,332.88,,42.39,52.49,,226.1,30.45,458.43,33.55,49.41,,10.03,44.87,No,84.39,Yes,,,Yes,No,20.09,39.52,55.14,Yes,93.15,,27.06,40.14,,,93.22,,83.11,46.01,,34.96,95.42,76.32,52.38,22.2,69.64,32.17,No,181.51,,96.96,86.82,40.97,,,39.17,,50.2,226.78,31.62,,11.05,49.86,24.42,,,91.14,54.43,37.62,158.25,,382.79,48.85,51.74,36.38,,68.52,35.2,48.18,152.6,48.76,9.63,Samtse
45.92,65.0,51.99,,,21.4,,73.13,,,27.91,42.39,52.49,,226.1,30.45,458.43,33.55,49.41,8.1,,44.87,No,84.39,No,,37.08,Yes,No,20.09,39.52,55.14,Yes,,,27.06,40.14,,58.99,93.22,3.08,83.11,,38.72,,95.42,76.32,52.38,22.2,69.64,32.17,,181.51,7.09,,,40.97,98.89,99.48,39.17,12.27,,226.78,31.62,6.44,11.05,49.86,,Yes,54.18,91.14,,,158.25,,,48.85,,36.38,226.84,,,48.18,152.6,48.76,,Thimphu
,,,98.34,,21.4,,,,,27.91,42.39,52.49,77.7,226.1,30.45,458.43,,,8.1,10.03,,Yes,,,,37.08,No,Yes,20.09,,55.14,Yes,93.15,,,,50.23,58.99,,,83.11,46.01,38.72,34.96,,76.32,52.38,22.2,69.64,,No,181.51,,,86.82,40.97,98.89,99.48,,12.27,,226.78,31.62,6.44,,49.86,24.42,No,,91.14,54.43,,158.25,,,,51.74,36.38,226.84,,,48.18,152.6,48.76,9.63,Punakha
45.92,,51.99,98.34,,21.4,43.21,73.13,14.02,332.88,27.91,42.39,52.49,,,30.45,458.43,,,,,44.87,Yes,,Yes,,37.08,No,Yes,20.09,,55.14,Yes,,55.79,27.06,40.14,50.23,,93.22,3.08,83.11,46.01,,34.96,95.42,76.32,52.38,22.2,69.64,,No,,,,86.82,40.97,98.89,99.48,,12.27,50.2,,31.62,,11.05,49.86,,No,54.18,,54.43,,158.25,,382.79,,51.74,36.38,226.84,68.52,35.2,48.18,152.6,48.76,9.63,Sarpang
45.92,65.0,,98.34,,21.4,43.21,,14.02,332.88,27.91,42.39,52.49,77.7,226.1,,458.43,33.55,,8.1,10.03,44.87,No,84.39,,,37.08,,No,20.09,,,No,93.15,55.79,,40.14,,58.99,,3.08,,46.01,38.72,34.96,95.42,,,,69.64,32.17,Yes,181.51,7.09,96.96,86.82,40.97,98.89,,39.17,12.27,50.2,226.78,,6.44,11.05,49.86,24.42,Yes,,91.14,54.43,37.62,158.25,25.7,382.79,48.85,51.74,36.38,226.84,68.52,35.2,48.18,152.6,48.76,9.63,Dagana
45.92,65.0,51.99,,69.24,21.4,43.21,73.13,14.02,332.88,,42.39,52.49,77.7,226.1,30.45,458.43,33.55,49.41,8.1,10.03,44.87,Yes,84.39,,64.12,37.08,Yes,Yes,,39.52,55.14,Yes,93.15,,,40.14,,58.99,,3.08,83.11,,,34.96,,76.32,,,69.64,32.17,Yes,181.51,7.09,96.96,86.82,40.97,98.89,,39.17,12.27,50.2,226.78,31.62,6.44,11.05,,,Yes,54.18,91.14,54.43,37.62,158.25,25.7,382.79,,,36.38,226.84,,,48.18,152.6,48.76,,Bumthang
45.92,65.0,,98.34,69.24,21.4,,,14.02,332.88,27.91,,,77.7,226.1,30.45,458.43,,49.41,8.1,10.03,44.87,No,,Yes,,37.08,Yes,Yes,20.09,39.52,55.14,No,,,,40.14,,,93.22,3.08,83.11,46.01,38.72,34.96,95.42,76.32,52.38,22.2,,,No,181.51,7.09,96.96,86.82,40.97,98.89,99.48,39.17,,50.2,226.78,31.62,6.44,,49.86,24.42,No,54.18,,,37.62,158.25,,382.79,,51.74,36.38,226.84,,35.2,48.18,152.6,,,Trashiyangtse
,,51.99,98.34,,21.4,,73.13,,332.88,27.91,42.39,,,226.1,30.45,458.43,33.55,49.41,,10.03,,Yes,84.39,Yes,64.12,37.08,No,Yes,20.09,,,,93.15,55.79,27.06,40.14,50.23,58.99,,,83.11,,38.72,34.96,,76.32,52.38,,69.64,32.17,No,181.51,7.09,96.96,,40.97,98.89,99.48,,12.27,,226.78,31.62,,11.05,49.86,24.42,,54.18,,54.43,,158.25,25.7,382.79,48.85,,,226.84,,35.2,,152.6,,9.63,Punakha
45.92,,,,,21.4,43.21,73.13,,332.88,,42.39,52.49,77.7,226.1,30.45,,33.55,49.41,8.1,10.03,44.87,No,84.39,No,64.12,37.08,Yes,No,,39.52,,No,93.15,55.79,27.06,,50.23,58.99,93.22,3.08,83.11,46.01,38.72,,,,52.38,,,,No,181.51,7.09,96.96,86.82,40.97,98.89,99.48,,,50.2,226.78,31.62,6.44,11.05,49.86,24.42,Yes,54.18,91.14,54.43,,158.25,25.7,382.79,,51.74,36.38,,68.52,35.2,48.18,152.6,,9.63,Trongsa
45.92,65.0,51.99,,,,,73.13,14.02,332.88,,42.39,52.49,77.7,226.1,30.45,458.43,,49.41,8.1,,44.87,No,,Yes,,37.08,No,Yes,20.09,39.52,55.14,Yes,,55.79,,,,58.99,93.22,,,,38.72,,95.42,76.32,52.38,22.2,,32.17,Yes,181.51,7.09,,86.82,,98.89,99.48,,12.27,50.2,,31.62,,,49.86,24.42,Yes,,91.14,,,,,382.79,48.85,51.74,36.38,226.84,68.52,,48.18,152.6,48.76,,Mongar
45.92,65.0,51.99,98.34,69.24,21.4,43.21,,14.02,332.88,,,52.49,,226.1,30.45,458.43,33.55,49.41,,10.03,,Yes,84.39,No,64.12,37.08,No,Yes,20.09,39.52,55.14,No,93.15,,27.06,40.14,,,93.22,3.08,,46.01,38.72,,95.42,,52.38,22.2,,32.17,No,181.51,7.09,96.96,86.82,40.97,98.89,,39.17,,50.2,,,,,49.86,24.42,Yes,,91.14,54.43,,158.25,25.7,,48.85,51.74,,226.84,,35.2,48.18,152.6,,,Sarpang
,,51.99,,69.24,,,73.13,14.02,332.88,,42.39,52.49,77.7,226.1,30.45,458.43,,49.41,8.1,10.03,44.87,Yes,84.39,,64.12,37.08,No,No,,39.52,55.14,Yes,93.15,55.79,,40.14,50.23,,93.22,3.08,,46.01,38.72,,,,52.38,22.2,69.64,32.17,Yes,181.51,7.09,96.96,,40.97,98.89,99.48,39.17,,50.2,226.78,31.62,6.44,11.05,49.86,24.42,No,54.18,91.14,54.43,,158.25,25.7,382.79,48.85,51.74,,226.84,68.52,35.2,48.18,152.6,48.76,9.63,Chhukha
,65.0,51.99,98.34,69.24,,43.21,,14.02,332.88,27.91,42.39,,77.7,,,458.43,,,8.1,,,Yes,84.39,Yes,64.12,37.08,Yes,No,20.09,,55.14,,93.15,55.79,27.06,40.14,50.23,58.99,93.22,,83.11,46.01,38.72,34.96,,,,22.2,69.64,,,181.51,7.09,96.96,86.82,40.97,,,,12.27,,226.78,31.62,6.44,11.05,49.86,24.42,Yes,54.18,91.14,,,158.25,25.7,382.79,48.85,51.74,,226.84,68.52,,48.18,152.6,48.76,9.63,Punakha
45.92,65.0,51.99,98.34,,21.4,43.21,73.13,14.02,332.88,27.91,,52.49,77.7,,,458.43,33.55,49.41,8.1,10.03,44.87,No,84.39,,64.12,,Yes,,20.09,39.52,55.14,Yes,93.15,,27.06,40.14,50.23,58.99,93.22,3.08,,46.01,38.72,,95.42,76.32,52.38,,69.64,,,181.51,7.09,,86.82,,98.89,,,,50.2,226.78,31.62,,11.05,49.86,,Yes,54.18,91.14,54.43,37.62,158.25,25.7,382.79,48.85,51.74,36.38,226.84,68.52,35.2,48.18,,,9.63,Samtse
,65.0,51.99,98.34,,21.4,,73.13,14.02,332.88,27.91,42.39,52.49,77.7,226.1,30.45,458.43,,49.41,,10.03,44.87,Yes,84.39,No,64.12,37.08,Yes,No,,39.52,55.14,No,93.15,,27.06,,50.23,,93.22,3.08,83.11,,,34.96,95.42,76.32,52.38,22.2,69.64,32.17,,,7.09,96.96,86.82,40.97,98.89,99.48,39.17,12.27,50.2,226.78,,6.44,,49.86,24.42,No,54.18,91.14,54.43,37.62,,25.7,382.79,,,,226.84,68.52,35.2,48.18,152.6,48.76,9.63,Pemagatshel
